loan_id,reporting_month,current_balance,current_status,days_past_due,servicer_name,last_updated_at,source_system
MP88ZC2AITOO,2023-02-01,357711.48,Current,0,Atlas Mortgage Services,2023-11-30,SubServicerRemittance
FISV11SBYPEO,2023-06-01,224529.69,Current,0,Cornerstone Loan Servicing,2023-06-15,SubServicerRemittance
RFLDJYJHE49N,2018-08-01,233000.0,30-DPD,0,Cornerstone Loan Servicing,2018-08-06,SubServicerRemittance
RQZG9UBIC2KO,2024-12-01,441337.95,90-DPD,93,Northgate Financial Servicing,2024-12-11,SubServicerRemittance
WWH1716CSQMQ,2019-01-01,195821.64,Current,0,Cornerstone Loan Servicing,2019-01-20,SubServicerRemittance
EAAV6NVXORTX,2022-06-01,291404.6,Current,0,Northgate Financial Servicing,2022-06-12,SubServicerRemittance
QP8LWFDRFY29,2020-11-01,284277.11,Current,0,Meridian Residential Capital,2020-11-05,SubServicerRemittance
QU8GDOMHVOLC,2021-01-01,316492.77,Current,0,Meridian Residential Capital,2021-01-05,SubServicerRemittance
VYEP1TUBS53R,2018-07-01,574433.04,Current,0,Atlas Mortgage Services,2018-07-03,SubServicerRemittance
JF9CJAK2485R,2020-06-01,288997.79,Current,0,Atlas Mortgage Services,2020-06-13,SubServicerRemittance
OXPMH2IXLPUA,2024-05-01,208170.68,Current,0,Beacon Home Loans,2024-05-11,SubServicerRemittance
SWN7ZVPTTKCD,2022-01-01,445103.34,60-DPD,0,Cornerstone Loan Servicing,2022-01-11,SubServicerRemittance
Q4S6JSPWWMI3,2024-02-01,635839.45,Current,0,Cornerstone Loan Servicing,2024-02-09,SubServicerRemittance
HTIUPJ1SWYLW,2023-08-01,239903.67,Current,0,Beacon Home Loans,2023-08-10,SubServicerRemittance
RDP1L436TIVU,2022-07-01,296780.34,Current,0,Cornerstone Loan Servicing,2022-07-09,SubServicerRemittance
67V58NYDSERT,2022-01-01,289087.63,Current,0,Northgate Financial Servicing,2022-01-11,SubServicerRemittance
L0PAKEN3X2YO,2024-01-01,401061.76,60-DPD,0,Atlas Mortgage Services,2024-01-13,SubServicerRemittance
B9JIYXMQ0J7T,2020-12-01,284016.81,Current,0,Cornerstone Loan Servicing,2020-12-20,SubServicerRemittance
MRYY3IM17UYQ,2024-05-01,184312.07,Current,0,Northgate Financial Servicing,2024-05-10,SubServicerRemittance
NSR8BSV3TBKZ,2024-04-01,449327.97,Current,0,Meridian Residential Capital,2024-04-20,SubServicerRemittance
QC4PHCJFWSKD,2020-05-01,0.0,Default,181,Atlas Mortgage Services,2020-05-22,SubServicerRemittance
LS4OVLCK0R3J,2024-03-01,236834.28,Current,0,Cornerstone Loan Servicing,2024-03-21,SubServicerRemittance
UC7KMVJLNMQU,2019-04-01,257864.72,Current,0,Beacon Home Loans,2019-04-22,SubServicerRemittance
3KN37A9KOF34,2022-03-01,302904.2,Current,0,Meridian Residential Capital,2022-03-18,SubServicerRemittance
UEIM7F9YIZ3E,2020-07-01,370137.92,Current,0,Northgate Financial Servicing,2020-07-22,SubServicerRemittance
A94KDGM8YWNH,2022-06-01,301165.68,30-DPD,0,Northgate Financial Servicing,2022-06-20,SubServicerRemittance
Q3ERKN1WN8LX,2023-09-01,331994.27,Current,0,Atlas Mortgage Services,2023-09-13,SubServicerRemittance
LGD45XZFMJXV,2022-11-01,298038.18,Current,0,Cornerstone Loan Servicing,2022-11-17,SubServicerRemittance
Y093K4T12YNM,2020-07-01,431365.85,Current,0,Meridian Residential Capital,2020-07-14,SubServicerRemittance
Q3NYWNG61EW4,2022-04-01,666733.39,Current,0,Atlas Mortgage Services,2022-04-15,SubServicerRemittance
CRPIBKY2ID34,2022-06-01,329038.24,Current,0,Meridian Residential Capital,2022-06-17,SubServicerRemittance
Q7MEX9MK2FBY,2025-04-01,279990.83,Current,0,Northgate Financial Servicing,2025-04-05,SubServicerRemittance
7D65ZZI9KNF6,2021-11-01,369669.22,Current,0,Atlas Mortgage Services,2021-11-12,SubServicerRemittance
AAW53MB1REEY,2019-08-01,213734.06,30-DPD,0,Meridian Residential Capital,2019-08-10,SubServicerRemittance
PTN31N2P6Z7A,2023-08-01,417403.35,Current,0,Meridian Residential Capital,2023-08-23,SubServicerRemittance
OIEDAEG1521U,2024-11-01,179973.65,Current,0,Atlas Mortgage Services,2025-07-28,SubServicerRemittance
L8KHXS0HD0M4,2024-12-01,140657.28,Current,0,Meridian Residential Capital,2024-12-06,SubServicerRemittance
EVZ13BKD3KUE,2022-06-01,289973.9,Current,0,Cornerstone Loan Servicing,2022-06-13,SubServicerRemittance
TC4GLB0PSPB5,2024-03-01,474379.67,Current,0,Meridian Residential Capital,2024-03-08,SubServicerRemittance
Q3GEGAGNAZUZ,2024-12-01,300928.41,Current,0,Northgate Financial Servicing,2024-12-22,SubServicerRemittance
7W05JC9G03DM,2019-04-01,501966.25,Current,0,Meridian Residential Capital,2019-04-25,SubServicerRemittance
SY5CQN64FEH5,2024-11-01,299747.47,Current,0,Northgate Financial Servicing,2025-05-04,SubServicerRemittance
KROMRPDI56RD,2022-10-01,232523.67,Current,0,Meridian Residential Capital,2023-08-09,SubServicerRemittance
99KLP45TTSP2,2019-07-01,179971.7,Current,0,Cornerstone Loan Servicing,2019-07-12,SubServicerRemittance
E2EM31X52JEL,2020-05-01,285852.27,Current,0,Beacon Home Loans,2020-05-18,SubServicerRemittance
R5NPP998FQB5,2023-09-01,451810.89,Current,0,Meridian Residential Capital,2023-09-10,SubServicerRemittance
HXFT8C0K44WK,2021-09-01,350649.91,30-DPD,33,Beacon Home Loans,2021-09-05,SubServicerRemittance
SP7EBR502G16,2021-07-01,187532.32,60-DPD,0,Meridian Residential Capital,2022-03-15,SubServicerRemittance
SXENXP6XV47G,2021-12-01,286435.25,Current,0,Northgate Financial Servicing,2021-12-21,SubServicerRemittance
5SZPPHZXROXZ,2023-05-01,316314.43,Current,0,Cornerstone Loan Servicing,2023-05-06,SubServicerRemittance
UA2P35RBZQML,2019-04-01,549164.55,Current,0,Atlas Mortgage Services,2020-05-02,SubServicerRemittance
PZJTLUF93IDP,2023-01-01,238164.21,Current,0,Cornerstone Loan Servicing,2023-05-12,SubServicerRemittance
0TZPTE4NEZ1Y,2022-07-01,471443.03,Current,0,Northgate Financial Servicing,2022-07-12,SubServicerRemittance
Q587WT519XBH,2021-12-01,274888.53,Current,0,Meridian Residential Capital,2021-12-10,SubServicerRemittance
HMSZWSAUNEN2,2023-01-01,407720.84,Current,0,Atlas Mortgage Services,2023-01-07,SubServicerRemittance
9E8SQWE3FSIY,2021-06-01,391991.15,Current,0,Beacon Home Loans,2021-06-17,SubServicerRemittance
V3ZZQ4DXZZVX,2024-07-01,352921.82,Current,0,Meridian Residential Capital,2024-07-05,SubServicerRemittance
KQCBVV8H3CXG,2023-04-01,226691.88,Current,0,Northgate Financial Servicing,2023-04-12,SubServicerRemittance
2KF1IARD8QJI,2022-03-01,382341.89,Current,0,Atlas Mortgage Services,2022-10-29,SubServicerRemittance
5IS0STBXYLJR,2021-02-01,318926.44,Current,0,Beacon Home Loans,2021-11-21,SubServicerRemittance
1772750H0HTT,2022-02-01,389672.81,30-DPD,0,Beacon Home Loans,2022-11-29,SubServicerRemittance
2HTRCXTXMQOF,2023-11-01,309025.33,Current,0,Meridian Residential Capital,2023-11-15,SubServicerRemittance
E4MA1KZM1XLV,2023-06-01,349966.09,Current,0,Beacon Home Loans,2024-04-12,SubServicerRemittance
XXTE4C27CSZP,2022-05-01,309437.94,Current,0,Atlas Mortgage Services,2022-09-26,SubServicerRemittance
YMU6Z0BVRRZC,2021-08-01,196611.99,Current,0,Meridian Residential Capital,2021-08-14,SubServicerRemittance
R2PZTWBDQWOA,2024-06-01,288632.4,Current,0,Meridian Residential Capital,2024-06-04,SubServicerRemittance
Q6EFEXZ7QTFP,2024-07-01,512108.88,30-DPD,42,Northgate Financial Servicing,2024-07-18,SubServicerRemittance
JS3SQT6MC7I8,2022-05-01,512824.58,Current,0,Meridian Residential Capital,2022-05-13,SubServicerRemittance
JN2VO8CSD9L6,2020-06-01,273811.82,Current,0,Beacon Home Loans,2020-06-24,SubServicerRemittance
1R8TJF6PL46Q,2021-09-01,403525.04,Current,0,Beacon Home Loans,2022-03-13,SubServicerRemittance
P13PPG1D0RJY,2021-03-01,549936.64,Current,0,Northgate Financial Servicing,2021-03-13,SubServicerRemittance
HXFT8C0K44WK,2022-07-01,346618.97,Current,0,Beacon Home Loans,2022-07-07,SubServicerRemittance
W97PR0H27V5W,2023-12-01,202505.42,Current,0,Meridian Residential Capital,2023-12-10,SubServicerRemittance
RM9DVG7T593E,2024-06-01,454421.14,30-DPD,35,Beacon Home Loans,2024-06-02,SubServicerRemittance
D004SJUNPQDU,2019-06-01,264972.29,Current,0,Atlas Mortgage Services,2019-06-24,SubServicerRemittance
861J5YKCXLHQ,2020-06-01,333241.1,Current,0,Meridian Residential Capital,2020-10-15,SubServicerRemittance
E7W5DZ4HP5JF,2020-09-01,245744.94,Current,0,Meridian Residential Capital,2020-09-21,SubServicerRemittance
506YXYZO4TVR,2018-06-01,523015.92,Current,0,Meridian Residential Capital,2018-06-10,SubServicerRemittance
G4POEKUJ5GKW,2022-08-01,191980.51,Current,0,Cornerstone Loan Servicing,2022-12-14,SubServicerRemittance
IGP9QPKTU1D9,2024-06-01,309157.66,Current,0,Meridian Residential Capital,2024-06-09,SubServicerRemittance
T862NCGIACOY,2025-02-01,347465.6,Current,0,Northgate Financial Servicing,2025-02-03,SubServicerRemittance
N9R5JYEGWDW5,2023-09-01,360423.27,30-DPD,0,Beacon Home Loans,2023-09-23,SubServicerRemittance
A0N357UY4ZYC,2022-12-01,261281.03,Current,0,Cornerstone Loan Servicing,2022-12-12,SubServicerRemittance
BH8ATPKSYU0P,2019-10-01,402060.81,Current,0,Northgate Financial Servicing,2020-05-20,SubServicerRemittance
CND0W0SH9UXA,2019-06-01,348543.25,Current,0,Northgate Financial Servicing,2019-06-05,SubServicerRemittance
A2FLQL9P1GZU,2018-11-01,459000.0,60-DPD,0,Beacon Home Loans,2018-11-10,SubServicerRemittance
VLUDNWL88TQA,2023-12-01,325277.55,Current,0,Cornerstone Loan Servicing,2023-12-16,SubServicerRemittance
P52K6CGKY5OV,2023-10-01,317070.57,Current,0,Atlas Mortgage Services,2024-08-16,SubServicerRemittance
I87PWNNHFS4Z,2019-03-01,442796.92,Current,0,Northgate Financial Servicing,2019-07-25,SubServicerRemittance
T8ORFD6A8N2H,2024-02-01,374375.78,Current,0,Atlas Mortgage Services,2024-08-12,SubServicerRemittance
ZNCITQUYN6L2,2022-11-01,248212.86,Current,0,Atlas Mortgage Services,2022-11-21,SubServicerRemittance
S33IPG4CDGQN,2022-09-01,569206.57,Current,0,Cornerstone Loan Servicing,2022-09-25,SubServicerRemittance
BIKHTTIDYWFV,2024-09-01,371857.68,Current,0,Atlas Mortgage Services,2024-09-02,SubServicerRemittance
9OUFWARITDB6,2019-09-01,257472.47,Current,0,Beacon Home Loans,2020-07-30,SubServicerRemittance
WPATWKLTM7D4,2021-09-01,318732.06,Current,0,Atlas Mortgage Services,2021-09-05,SubServicerRemittance
DKUD8JF364N7,2024-08-01,312708.57,Current,0,Meridian Residential Capital,2024-08-15,SubServicerRemittance
A3MBOHW5EOS5,2024-10-01,141317.61,Current,0,Atlas Mortgage Services,2024-10-06,SubServicerRemittance
FLZKQHFR04ZU,2024-01-01,347304.59,60-DPD,96,Beacon Home Loans,2024-06-11,SubServicerRemittance
PXZL4A1G957E,2022-09-01,660094.21,Current,0,Atlas Mortgage Services,2022-09-14,SubServicerRemittance
MBL8NZZSXUF2,2020-01-01,327488.58,Current,0,Beacon Home Loans,2020-01-19,SubServicerRemittance
WYCDEPUENE7O,2021-10-01,297966.16,30-DPD,53,Beacon Home Loans,2021-10-13,SubServicerRemittance
FQUYZMFP3PD4,2020-09-01,330191.55,Current,0,Meridian Residential Capital,2020-09-21,SubServicerRemittance
XHZT6BVFJ0RC,2024-07-01,313038.0,Current,0,Beacon Home Loans,2024-11-21,SubServicerRemittance
TZZFX3FRMC6X,2023-01-01,485948.34,Current,0,Northgate Financial Servicing,2023-01-16,SubServicerRemittance
LK4SZ550NG5Q,2023-01-01,439226.36,Current,0,Beacon Home Loans,2023-01-14,SubServicerRemittance
UUIX58AF137Z,2025-05-01,315959.09,Current,0,Atlas Mortgage Services,2026-05-12,SubServicerRemittance
T10Q4L4SBGUC,2024-07-01,437609.22,Current,0,Northgate Financial Servicing,2024-07-18,SubServicerRemittance
F747VT96DRU8,2021-12-01,323091.63,Current,0,Atlas Mortgage Services,2021-12-16,SubServicerRemittance
YN0S55RDSXIZ,2024-02-01,498172.93,Current,0,Northgate Financial Servicing,2024-02-13,SubServicerRemittance
V1XG8QRPRI98,2023-01-01,280139.81,30-DPD,0,Atlas Mortgage Services,2023-01-24,SubServicerRemittance
BG2EH2301OMQ,2020-04-01,244316.78,Current,0,Northgate Financial Servicing,2020-04-07,SubServicerRemittance
9IMYQKKR4M8Q,2023-05-01,186133.46,Current,0,Northgate Financial Servicing,2024-03-26,SubServicerRemittance
ECZANRW31I9Q,2022-09-01,361809.97,Current,0,Meridian Residential Capital,2022-09-08,SubServicerRemittance
85NMUI6RQW9E,2018-09-01,314000.0,30-DPD,0,Beacon Home Loans,2018-09-08,SubServicerRemittance
Q7IKQ4TJYQ3C,2019-10-01,343538.13,90-DPD,103,Cornerstone Loan Servicing,2019-10-25,SubServicerRemittance
YBZUCJQ9UFL6,2020-05-01,410478.55,Current,0,Meridian Residential Capital,2021-04-28,SubServicerRemittance
SZHXG7VHM14X,2024-06-01,374715.48,30-DPD,0,Beacon Home Loans,2024-06-02,SubServicerRemittance
IUFCIEZ2P2GH,2019-01-01,301655.08,Current,0,Northgate Financial Servicing,2019-01-04,SubServicerRemittance
KDKDLM53O6RZ,2020-03-01,574197.2,Current,0,Cornerstone Loan Servicing,2020-03-25,SubServicerRemittance
G9A6OXD3LGJS,2024-03-01,297448.63,Current,0,Cornerstone Loan Servicing,2024-03-07,SubServicerRemittance
VPEYY27GTO90,2022-03-01,252147.68,Current,0,Beacon Home Loans,2022-09-26,SubServicerRemittance
DDPU69BZDGPP,2022-08-01,166500.79,Current,0,Cornerstone Loan Servicing,2022-08-11,SubServicerRemittance
M7LT97BOTJKT,2022-03-01,232693.7,Current,0,Atlas Mortgage Services,2022-03-19,SubServicerRemittance
SNAHEBS4XGBQ,2022-08-01,259592.79,Current,0,Atlas Mortgage Services,2022-08-21,SubServicerRemittance
Z67JCCN93AFJ,2021-12-01,246352.87,Current,0,Atlas Mortgage Services,2021-12-25,SubServicerRemittance
2VR9YGK16WP0,2024-09-01,251067.82,Current,0,Meridian Residential Capital,2024-09-19,SubServicerRemittance
PWVV5ZGCGZ9B,2019-06-01,444781.21,Current,0,Cornerstone Loan Servicing,2020-06-17,SubServicerRemittance
N48E2S8Q52S3,2021-02-01,322648.37,60-DPD,0,Beacon Home Loans,2021-02-08,SubServicerRemittance
Q1RDN7V8XSF9,2024-07-01,616604.2,Current,0,Meridian Residential Capital,2025-07-10,SubServicerRemittance
4QWA3OXTR0TF,2021-05-01,717828.36,Current,0,Cornerstone Loan Servicing,2021-05-20,SubServicerRemittance
A2A2SNOEKWER,2019-12-01,275485.64,Current,0,Beacon Home Loans,2019-12-16,SubServicerRemittance
J8RIFPZH14CU,2024-08-01,312482.27,Current,0,Cornerstone Loan Servicing,2024-08-18,SubServicerRemittance
365TH6AXLYTA,2023-08-01,464467.81,Current,0,Atlas Mortgage Services,2023-08-03,SubServicerRemittance
KUXU0S375ORS,2021-07-01,382869.75,Current,0,Atlas Mortgage Services,2021-07-06,SubServicerRemittance
KCSLG19SBQNP,2022-06-01,231177.1,Current,0,Atlas Mortgage Services,2022-06-13,SubServicerRemittance
2PCP94H1X22E,2020-04-01,246005.33,Current,0,Cornerstone Loan Servicing,2020-04-07,SubServicerRemittance
D7P9NR7RQ3XU,2023-01-01,293535.96,Current,0,Atlas Mortgage Services,2023-01-10,SubServicerRemittance
8POLQXBKYBST,2022-12-01,532849.51,Current,0,Cornerstone Loan Servicing,2023-12-14,SubServicerRemittance
SKPQ0NZG6VQI,2025-01-01,155298.35,Current,0,Atlas Mortgage Services,2025-01-13,SubServicerRemittance
JGIB40CF2FKR,2024-09-01,385180.93,Current,0,Cornerstone Loan Servicing,2024-09-17,SubServicerRemittance
WNDO8MF0T067,2024-12-01,577545.57,Current,0,Beacon Home Loans,2024-12-17,SubServicerRemittance
85IHSD72NSDI,2023-11-01,323219.67,Current,0,Cornerstone Loan Servicing,2023-11-04,SubServicerRemittance
3T70W1FFS4SM,2024-01-01,383092.51,Current,0,Atlas Mortgage Services,2024-06-13,SubServicerRemittance
ELVDKMKA1H1V,2022-03-01,210031.99,Current,0,Beacon Home Loans,2022-03-25,SubServicerRemittance
ZX44L6M4W7KR,2020-05-01,322162.1,Current,0,Beacon Home Loans,2020-05-24,SubServicerRemittance
XXOXTVQQQ1B4,2022-05-01,312764.48,Current,0,Northgate Financial Servicing,2023-02-17,SubServicerRemittance
YYHEVT0BQOMO,2024-01-01,292809.65,Current,0,Atlas Mortgage Services,2024-06-10,SubServicerRemittance
264SEC5050LH,2023-11-01,248119.52,Current,0,Atlas Mortgage Services,2023-11-22,SubServicerRemittance
YS33OSP6OATZ,2024-02-01,671312.1,30-DPD,47,Beacon Home Loans,2024-02-02,SubServicerRemittance
8DQGZ9CKPCYU,2021-12-01,343952.84,Current,0,Cornerstone Loan Servicing,2021-12-07,SubServicerRemittance
D8EEKCPN7WIK,2022-05-01,218432.57,Current,0,Cornerstone Loan Servicing,2022-08-30,SubServicerRemittance
MV5W0DL3YBK7,2024-02-01,440941.03,90-DPD,115,Northgate Financial Servicing,2024-02-06,SubServicerRemittance
TKVUXNMYEFAF,2022-11-01,295758.89,Current,0,Cornerstone Loan Servicing,2022-11-13,SubServicerRemittance
CH4QTLTOSOYG,2022-08-01,101489.46,Current,0,Northgate Financial Servicing,2022-08-14,SubServicerRemittance
WDD8M2HE860B,2019-06-01,193903.74,Current,0,Beacon Home Loans,2019-06-22,SubServicerRemittance
1KPXHGXE7F8K,2018-07-01,205218.61,Current,0,Meridian Residential Capital,2018-07-08,SubServicerRemittance
D6NE1WN2A4ZC,2022-07-01,281861.53,Current,0,Cornerstone Loan Servicing,2022-07-02,SubServicerRemittance
NIB83Y2Q3DJP,2024-08-01,463294.45,Current,0,Cornerstone Loan Servicing,2024-08-19,SubServicerRemittance
KKGKVLQZ67CL,2022-08-01,167298.06,Current,0,Cornerstone Loan Servicing,2022-08-23,SubServicerRemittance
CK98G60I1M9F,2023-09-01,580546.97,Current,0,Meridian Residential Capital,2023-09-24,SubServicerRemittance
YASHS9Y367DB,2022-09-01,443428.83,Current,0,Meridian Residential Capital,2022-09-17,SubServicerRemittance
4E3DWA8OQ8IK,2023-04-01,226840.08,Current,0,Cornerstone Loan Servicing,2023-04-09,SubServicerRemittance
URAGCLFDJ0Z9,2022-09-01,372872.49,Current,0,Cornerstone Loan Servicing,2022-09-24,SubServicerRemittance
X7ZF748YL2P4,2023-05-01,264055.38,Current,0,Beacon Home Loans,2023-05-13,SubServicerRemittance
NVMMDZG68CNM,2024-02-01,319278.99,Current,0,Meridian Residential Capital,2024-02-02,SubServicerRemittance
K3HYBL3ZTJEV,2024-01-01,207375.07,Current,0,Meridian Residential Capital,2024-01-15,SubServicerRemittance
CYB2C3DO34TZ,2025-02-01,227315.54,Current,0,Meridian Residential Capital,2025-02-03,SubServicerRemittance
R0F5D0YF29RI,2021-04-01,355000.0,Current,0,Atlas Mortgage Services,2021-04-22,SubServicerRemittance
OVUQZ1IJ6FAP,2021-12-01,313037.57,Current,0,Atlas Mortgage Services,2022-08-02,SubServicerRemittance
BR12YG4X82XO,2025-06-01,440038.27,Current,0,Cornerstone Loan Servicing,2025-06-25,SubServicerRemittance
JT1GFOPB7JDJ,2021-05-01,229082.01,Current,0,Atlas Mortgage Services,2021-12-04,SubServicerRemittance
VXEXB1IGTURS,2021-01-01,299715.63,Current,0,Cornerstone Loan Servicing,2021-01-02,SubServicerRemittance
89P7I2BQ9FSB,2022-04-01,313031.49,Current,0,Cornerstone Loan Servicing,2022-04-15,SubServicerRemittance
Q6046RQ1RS18,2024-07-01,270405.59,30-DPD,0,Northgate Financial Servicing,2024-07-02,SubServicerRemittance
MNZ47ETS2N23,2025-06-01,251666.33,Current,0,Northgate Financial Servicing,2025-06-22,SubServicerRemittance
FI3U90FKYBZT,2021-12-01,190022.24,Current,0,Atlas Mortgage Services,2021-12-25,SubServicerRemittance
BMBE36TQMM4A,2023-12-01,423071.74,60-DPD,0,Northgate Financial Servicing,2023-12-13,SubServicerRemittance
3EVB8O0OAFVY,2019-04-01,321698.73,Current,0,Meridian Residential Capital,2019-04-09,SubServicerRemittance
0R59JRATJZKX,2022-09-01,582992.44,60-DPD,0,Cornerstone Loan Servicing,2022-09-19,SubServicerRemittance
HR7EGHGY48XC,2021-07-01,314190.19,Current,0,Cornerstone Loan Servicing,2021-07-20,SubServicerRemittance
L34ZQ0PGSWMW,2021-09-01,398931.6,Current,0,Cornerstone Loan Servicing,2021-09-06,SubServicerRemittance
OMD44MIAU06X,2021-06-01,285964.66,Current,0,Northgate Financial Servicing,2021-06-08,SubServicerRemittance
J103AN0RVV4K,2022-09-01,275929.18,Current,0,Cornerstone Loan Servicing,2022-09-09,SubServicerRemittance
TT07C6M6716U,2025-06-01,220063.56,Current,0,Meridian Residential Capital,2025-06-04,SubServicerRemittance
GO8OWYQSTD7V,2020-02-01,396713.8,Current,0,Meridian Residential Capital,2021-01-16,SubServicerRemittance
1MGZLE7TMOYZ,2022-09-01,571040.61,Current,0,Meridian Residential Capital,2022-09-12,SubServicerRemittance
M6FLUNRS9B2E,2024-11-01,545057.13,Current,0,Atlas Mortgage Services,2024-11-06,SubServicerRemittance
YAUQ4BDH03VW,2022-10-01,270846.37,Current,0,Northgate Financial Servicing,2022-10-06,SubServicerRemittance
HQDRFR7SGAL1,2021-12-01,601831.0,Current,0,Beacon Home Loans,2021-12-20,SubServicerRemittance
YPFNHQG1YWFD,2024-01-01,404208.71,60-DPD,63,Meridian Residential Capital,2024-01-19,SubServicerRemittance
MLC2T88XSXZ5,2021-02-01,372705.21,60-DPD,0,Cornerstone Loan Servicing,2021-02-23,SubServicerRemittance
RJNWXJBLZ2UW,2022-12-01,229744.77,Current,0,Cornerstone Loan Servicing,2022-12-14,SubServicerRemittance
RHUCPRVNUB17,2021-04-01,515682.35,Current,0,Northgate Financial Servicing,2021-10-02,SubServicerRemittance
EOBR6ENRPH25,2021-05-01,398639.98,30-DPD,0,Beacon Home Loans,2022-02-10,SubServicerRemittance
I8GTWOPPN3L2,2018-07-01,503834.01,Current,0,Meridian Residential Capital,2018-07-25,SubServicerRemittance
3U2O3OD6GLPO,2023-11-01,835109.38,Current,0,Cornerstone Loan Servicing,2023-11-06,SubServicerRemittance
LZ1AEYGIX2NT,2021-08-01,285158.4,Current,0,Cornerstone Loan Servicing,2021-08-24,SubServicerRemittance
8RQHQ2COALV5,2019-01-01,302120.6,30-DPD,45,Meridian Residential Capital,2019-01-25,SubServicerRemittance
JXOW4CID6S14,2020-05-01,166722.24,Current,0,Beacon Home Loans,2020-05-20,SubServicerRemittance
18XFEE4G3FX7,2019-01-01,236306.14,Current,0,Atlas Mortgage Services,2019-01-02,SubServicerRemittance
5217V28HOIXC,2020-11-01,340556.12,Current,0,Northgate Financial Servicing,2020-11-05,SubServicerRemittance
